id,title,duration,boxoffice,first_boxoffice,pr_movie,bt_movie,cl_movie,de_movie,pr_box_rank,is_ip,is_sequel,douban_rating,baidu_index,actor,issue_company,manu_company,rating_numbers,comment_numbers,review_numbers,director_1_id,director_1_name,director_1_amount,director_1_boxoffice,director_1_pr_boxrank,director_1_baidu,director_2_id,director_2_name,director_2_amount,director_2_boxoffice,director_2_pr_boxrank,director_2_baidu,actor_1_id,actor_1_name,actor_1_amount,actor_1_boxoffice,actor_1_pr_boxrank,actor_1_baidu,actor_1_fans,actor_2_id,actor_2_name,actor_2_amount,actor_2_boxoffice,actor_2_pr_boxrank,actor_2_baidu,actor_2_fans,scenarist_1_id,scenarist_1_name,scenarist_1_amount,scenarist_1_boxoffice,scenarist_1_pr_boxrank,scenarist_1_baidu,scenarist_2_id,scenarist_2_name,scenarist_2_amount,scenarist_2_boxoffice,scenarist_2_pr_boxrank,scenarist_2_baidu,issue_company_1_id,manu_company_1_id,type,technology,release_date,year,month,day,day_of_week,quarter,week,duration_85,duration_85_140,duration_140,type_list,num_types,genre_剧情,genre_爱情,genre_喜剧,genre_动作,genre_惊悚,genre_悬疑,genre_犯罪,genre_战争,genre_恐怖,genre_纪录片,genre_青春,genre_奇幻,genre_冒险,genre_儿童,genre_传记,genre_古装,genre_励志,genre_亲情,genre_科幻,genre_历史,genre_avg,technology_list,technology_2D,technology_3D,technology_IMAX,year_mean_1000,is_weekend,springfestival,summer,nationalday,newyear,is_star_issue_company,is_star_manu_company
2632,重返·狼群,98.0,3298.7,1196.0,1.40871,2.0,0.0,0.007109999999999998,1.40871,0,0,8.3,0.0,李微漪 Weiyi Li;;;亦风 Feng Yi,";;;霍尔果斯青春光线影业有限公司 Khorgos Youth Enlight Pictures Co.,Ltd;;;天津猫眼文化传媒有限公司 Tianjin Maoyan Media Co.,Ltd;;;   华夏电影发行有限责任公司 Huaxia Film Distribution Co.,Ltd",";;;四川重返狼群文化传媒有限公司;;; 亦风飞扬文化传媒（成都）有限公司;;; 天津猫眼文化传媒有限公司 Tianjin Maoyan Media Co.,Ltd",25837.0,9177.0,562.0,1374775.0,亦风,0,0.0,0.5474899999999999,0.0,,,0,0.0,0.0,0.0,1374776.0,李微漪,0,0.0,0.94497,0.0,0.0,,,0,0.0,0.0,0.0,0.0,1374776.0,李微漪,0,0.0,0.94497,0.0,,,0,0.0,0.0,0.0,2784.0,4454.0,纪录片/动物,2D,2017-06-16,2017,6,16,4,2,24,False,True,False,"['纪录片', '动物']",2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,410,['2D'],1,0,0,27643,1,False,False,False,False,False,False
2633,麻烦家族,103.0,3232.7,2712.0,3.01431,434769.5,0.19189,5.46424,1.7950400000000002,1,0,4.5,10373.0,海清 Christina Hai;;;王迅 Xun Wang;;;李立群 Lichun Lee;;;孙莉 Li Sun;;;魏大勋 Daxun Wei;;;张伟欣 Weixin Zhang;;;任容萱 Rongxuan Ren;;;任容萱 Rongxuan Ren;;;何炅 Jiong He;;;黄磊 Lei Huang,";;;天津猫眼文化传媒有限公司 Tianjin Maoyan Media Co.,Ltd",";;;风火石文化发展（北京）有限公司 Fenghuoshi Culture Development（Beijing）Co.,Ltd;;;上海艺言堂影视文化传播有限公司 Shanghai Yiyantang Entertainment Co., LTD;;;北京中景旅游投资基金管理有限公司;;; 万诱引力电影公司 Irresistible Films;;;北京黑麦影音制作有限公司 Beijing Heimai Audio Visual Production Co.,Ltd;;; 上海修名影业有限公司",17354.0,5926.0,223.0,1037715.0,黄磊,0,0.0,2.1627,9324.0,,,0,0.0,0.0,0.0,1037715.0,黄磊,7,92923.0,2.1627,9324.0,4021.0,1272245.0,海清,4,105444.0,2.18514,6653.0,1401.0,1037715.0,黄磊,0,0.0,2.1627,9324.0,1162794.0,山田洋次,0,0.0,0.27669,0.0,2709.0,4456.0,喜剧/家庭,2D,2017-05-11,2017,5,11,3,2,19,False,True,False,"['喜剧', '家庭']",2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5127,['2D'],1,0,0,27643,0,False,False,False,False,True,False
2635,青禾男高,98.0,3040.9,2498.0,3.77544,292072.0625,0.1799,1.25446,2.83567,0,0,3.9,26437.0,景甜 Tian Jing;;;欧豪 Oho Ou;;;林遣都 Kento Hayashi;;;张宁江 Ningjiang Zhang;;;周游 You Zhou;;;丁冠森 Guansen Ding;;;尹昉 Fang Yin;;;黑木明纱 Meisa Kuroki;;;夏恩 En Xia;;;姜宗远 Zongyuan Jiang;;;中岛广稀 Hiroki Nakajima,";;;上海阿里巴巴影业有限公司 Shanghai Alibaba Pictures Co.,Ltd;;;联瑞（上海）影业有限公司 Lian Ray Pictures Co.,Ltd;;;和和（上海）影业有限公司 Hehe（Shanghai）Pictures Co.,Ltd;;; 黑蚂蚁（上海）影业有限公司北京分公司 Black Ant Shanghai Entertainment Co.,Ltd;;;霍尔果斯和和影业有限公司 Horgos Hehe Pictures Co.,Ltd;;; 上海淘票票影视文化有限公司 Shanghai Tao Piao Piao Entertainment Co.,Ltd;;; 华夏电影发行有限责任公司 Huaxia Film Distribution Co.,Ltd",";;;黑蚂蚁（上海）影业有限公司北京分公司 Black Ant Shanghai Entertainment Co.,Ltd;;;上海阿里巴巴影业有限公司 Shanghai Alibaba Pictures Co.,Ltd;;;和和（上海）影业有限公司 Hehe（Shanghai）Pictures Co.,Ltd;;; 麦特影视文化传媒（天津）有限公司 Maxtimes Culture (TianJin) Films Co., Ltd.;;; 联瑞（上海）影业有限公司 Lian Ray Pictures Co.,Ltd;;;北京春秋永乐文化传播有限公司 Beijing Chunqiu Yongle Media Co.,Ltd;;; 捷成世纪文化产业集团有限公司 Jiecheng Shiji Cultural Industry Group Co.,Ltd",19192.0,6171.0,208.0,1340958.0,蒋卓原,1,1094.0,1.6983,36.0,,,0,0.0,0.0,0.0,1275432.0,景甜,11,253862.0,3.97216,16570.0,2324.0,1337644.0,欧豪,6,62776.0,7.03809,8091.0,1113.0,1340958.0,蒋卓原,1,1094.0,1.6983,36.0,,,0,0.0,0.0,0.0,4221.0,3416.0,爱情/动作/喜剧,2D,2017-07-12,2017,7,12,2,3,28,False,True,False,"['爱情', '动作', '喜剧']",3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11267,['2D'],1,0,0,27643,0,False,True,False,False,False,False
2637,烽火芳菲,97.0,2944.5,1291.0,3.13565,309193.59375,0.18304,1.45335,3.1912,0,0,5.9,3298.0,刘亦菲 Yifei Liu;;;埃米尔·赫斯基 Emile Hirsch;;;李芳淙 Fangcong Li;;;严屹宽 Yikuan Yan;;;余少群 Shaoqun Yu;;;文森特·若塔 Vincent Riotta;;;罗嘉良 Gallen Law;;;巩汉林 Hanlin Gong;;;金珠 Zhu Jin;;;冢越博隆 Tsukagoshi Hirotaka;;;巩天阔 Tiankuo Gong;;;舒耀宣 Yaoxuan Shu;;;邬君梅 Vivian Wu;;;毛俊杰 Junjie Mao;;;谢芳 Fang Xie;;;肖涵 Han Xiao,";;;娱跃影业（天津）有限公司 Yuyue Film (Tianjin) Co.,Ltd;;; 天津银河文化传媒有限公司 Tianjing Yinhe Media Co.,Ltd;;;华夏电影发行有限责任公司 Huaxia Film Distribution Co.,Ltd",";;;浙江天鹏传媒有限公司 Zhejiang Tianpeng Media Co., Ltd;;;浙江天堂鸟文化传播有限公司 Zhejiang Heaven Birds Media Co., Ltd;;;淳安千岛湖旅游集团文化传播有限公司    ChunAn Qiandaohu Tourism Group Media Co.,Ltd;;;   霍尔果斯盒子电影制片有限公司 Huoerguosi box film production Co., Ltd;;;东阳璀璨星娱艺人经纪有限公司 Dongyang radiant star entertainment Broker Co., Ltd",9742.0,4012.0,334.0,1041311.0,比利·奥古斯特,0,0.0,0.68088,0.0,,,0,0.0,0.0,0.0,1049732.0,刘亦菲,15,236022.0,7.29062,37564.0,6758.0,1040998.0,埃米尔·赫斯基,0,0.0,0.41544,0.0,0.0,1343077.0,格雷格·拉特,0,0.0,0.68088,0.0,,,0,0.0,0.0,0.0,3745.0,1377.0,战争/爱情,2D,2017-11-10,2017,11,10,4,4,45,False,True,False,"['战争', '爱情']",2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7707,['2D'],1,0,0,27643,1,False,False,False,False,False,False
2638,“吃吃”的爱,91.0,2750.3,1463.0,6.969710000000001,624940.25,0.17728,1.1064200000000002,6.074319999999998,0,0,5.3,6550.0,徐熙娣 Dee Hsu;;;林志玲 Chiling Lin;;;金世佳 Kim Scar;;;李子峰 Zifeng Li;;;范湉湉 Tiantian Fan;;;陈汉典 Han Dian Chen;;;赵正平 Zhengping Zhao;;;谢依霖 Sie Yi-Lin;;;沈玉琳 Yulin Shen;;;梁赫群 Vincent,";;;乐创文娱 Le Vision Pictures (Beijing) Co.,Ltd",";;;乐创文娱 Le Vision Pictures (Beijing) Co.,Ltd;;;乐视影业（香港）有限公司 Le Vision Pictures（Hongkong）Co.,Ltd;;; 海滩娱乐有限公司;;; 原子映象有限公司 Atom Cinema Co., Ltd;;;凯擘香港有限公司 Kaibo Hongkong Co.,Ltd",52723.0,18632.0,526.0,1273400.0,蔡康永,0,0.0,1.93696,2772.0,,,0,0.0,0.0,0.0,1265136.0,徐熙娣,0,0.0,1.04348,0.0,0.0,1036839.0,林志玲,12,182840.0,4.08421,22193.0,1906.0,1273400.0,蔡康永,0,0.0,1.93696,2772.0,,,0,0.0,0.0,0.0,883.0,883.0,喜剧/爱情,2D,2017-05-27,2017,5,27,5,2,21,False,True,False,"['喜剧', '爱情']",2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7996,['2D'],1,0,0,27643,1,False,False,False,False,True,True
2639,暴雪将至,118.0,2713.5,2004.0,1.6771,95327.11719,0.17559,0.7961600000000001,1.2267,0,0,7.0,4282.0,段奕宏 Yihong Duan;;;江一燕 Yiyan Jiang;;;杜源 Yuan Du;;;郑伟 Wei Zheng;;;郑楚一 Chuyi Zheng;;;张林 Lin Zhang;;;张彭浩 Penghao Zhang,";;;和和（上海）影业有限公司 Hehe（Shanghai）Pictures Co.,Ltd;;; 联瑞（上海）影业有限公司 Lian Ray Pictures Co.,Ltd;;;北京春秋永乐文化传播有限公司 Beijing Chunqiu Yongle Media Co.,Ltd;;; 上海淘票票影视文化有限公司 Shanghai Tao Piao Piao Entertainment Co.,Ltd;;; 北京合瑞影业文化有限公司 Beijing Hero Films Co.,Ltd.;;;龙飞华影（北京）影业有限公司;;; 霍尔果斯黑蚂蚁影业有限公司;;; 华夏电影发行有限责任公司 Huaxia Film Distribution Co.,Ltd",";;;无锡百年好运影业有限公司;;; 和和（上海）影业有限公司 Hehe（Shanghai）Pictures Co.,Ltd;;; 北京春秋永乐文化传播有限公司 Beijing Chunqiu Yongle Media Co.,Ltd;;; 北京标准映像文化传播有限公司 Beijing Biaozhun Yingxiang Media Co.,Ltd;;;云栀影业（上海）有限公司;;; 北京趣酷科技有限公司 Beijing interest cool Technology Co., Ltd;;;联瑞（上海）影业有限公司 Lian Ray Pictures Co.,Ltd;;;百年星火影业（天津）有限公司;;; 霍尔果斯青青文化传媒有限公司 Huoerguosi Qingqing culture media Co., Ltd;;;东阳华海时代影业传媒股份有限公司 Dongyang Huahaishidai Pictures Co.,Ltd;;;深圳市卖座影视传媒有限公司 Shenzhen Maizuo film and television media Co., Ltd;;;北京真桐影视传媒有限公司;;; 北京悠蓝文化传媒有限公司 U.Lan Media Co.,Ltd;;;上海淘票票影视文化有限公司 Shanghai Tao Piao Piao Entertainment Co.,Ltd;;; 霍尔果斯黑蚂蚁影业有限公司",121968.0,34213.0,1245.0,1382008.0,董越,0,0.0,0.61782,0.0,,,0,0.0,0.0,0.0,1274291.0,段奕宏,13,183470.0,3.3681400000000004,2958.0,596.0,1274286.0,江一燕,21,160171.0,3.62685,7281.0,579.0,1382008.0,董越,0,0.0,0.61782,0.0,,,0,0.0,0.0,0.0,3410.0,4467.0,剧情/悬疑/犯罪,2D,2017-11-17,2017,11,17,4,4,46,False,True,False,"['剧情', '悬疑', '犯罪']",3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8073,['2D'],1,0,0,27643,1,False,False,False,False,False,False
2641,二次初恋,98.0,2613.6,2170.0,3.41467,259839.85938,0.16962,0.41042,3.00941,0,0,4.2,8952.0,朱茵 Athena Chu;;;杜天皓 Calvin Tu;;;王志飞 Zhifei Wang;;;黄征 Zheng Huang;;;夏志远 Zhi Yuan Xia;;;王嘉宁 Jianing Wang;;;邰智源 Zhi Yuan Tai,";;;霍尔果斯星烁时代影业有限公司;;; 华夏电影发行有限责任公司 Huaxia Film Distribution Co.,Ltd;;;北京乐华圆娱文化传播股份有限公司 Beijing Lehua Yuanyu Media Co.,Ltd;;;霍尔果斯乐华影业有限公司;;; 西藏乐华文化传播有限公司 Tibet Yuehua Media Co.,Ltd",";;;北京乐华圆娱文化传播股份有限公司 Beijing Lehua Yuanyu Media Co.,Ltd;;;上海腾讯企鹅影视文化传播有限公司 Shanghai Tencent Penguin Pictures Co.,Ltd;;;梦响当然音乐文化传播（上海）有限公司;;; 北京紫丁香影视文化传播有限公司 Beijing Lilac Entertainment Co.,Ltd;;;霍尔果斯乐华影业有限公司;;; 霍尔果斯星烁时代影业有限公司;;; 重庆市对外文化交流中心 Chongqing Foreign Culture Exchange Center",4345.0,1437.0,40.0,1328542.0,戴玮,0,0.0,0.5905100000000001,0.0,,,0,0.0,0.0,0.0,1041734.0,朱茵,3,13531.0,1.06449,9556.0,724.0,1326549.0,杜天皓,8,182925.0,1.40026,1033.0,294.0,1368146.0,桂东鸣,1,6386.0,0.75571,0.0,1380315.0,步晓峰,0,0.0,0.43819,0.0,4421.0,2193.0,爱情/奇幻/喜剧,2D,2017-08-31,2017,8,31,3,3,35,False,True,False,"['爱情', '奇幻', '喜剧']",3,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13238,['2D'],1,0,0,27643,0,False,True,False,False,False,False
2642,忠爱无言,87.0,2555.4,255.0,2.84176,151802.51562,0.14101,0.04981,5.13155,0,0,7.2,1049.0,高强 Qiang Gao;;;于月仙 Yuexian yu;;;李玉峰 Yufeng Li;;;王玉宁 Yuning Wang;;;储毅 Chu Yi,";;;北京环鹰时代文化传媒有限公司 Bei Jing HY Media Co., Ltd.",";;;安徽一八九五影视传媒有限公司 Anhui 1895 Entertainment Co.,Ltd",27818.0,8671.0,296.0,1373927.0,谈宜之,0,0.0,1.90843,0.0,,,0,0.0,0.0,0.0,1339722.0,高强,1,28.0,1.05469,0.0,0.0,1314006.0,于月仙,1,4.0,0.65999,0.0,0.0,1373927.0,谈宜之,0,0.0,1.90843,0.0,1374687.0,王然,0,0.0,0.5896100000000001,0.0,2469.0,4477.0,剧情/动物,2D,2017-06-09,2017,6,9,4,2,23,False,True,False,"['剧情', '动物']",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2365,['2D'],1,0,0,27643,1,False,False,False,False,False,False
2644,完美有多美,103.0,2502.7,592.0,3.74829,799361.0625,0.19394,3.1225400000000003,3.0379,0,0,5.4,10654.0,姜武 Wu Jiang;;;蒋勤勤 Qinqin Jiang;;;李乃文 Naiwen Li;;;傅颖 Theresa Fu;;;朱旭 Xu Zhu;;;王德顺 Deshun Wang;;;颜丙燕 Bingyan Yan;;;杜维瀚 Weihan Du;;;李奕娴 Yixian Li;;;安琥 Hu An;;;胡明 Ming Hu;;;沙宝亮 Baoliang Sha;;;岳小军 Xiaojun Yue;;;马元 Yuan Ma;;;洪辰 Chen Hong;;;程媛媛 Yuanyuan Cheng;;;董立范 Lifan Dong,";;;北京环鹰时代文化传媒有限公司 Bei Jing HY Media Co., Ltd.;;;环球联影影视文化（北京）有限公司 Huan Qiu Lian Ying Entertainment（Beijing）Co.,Ltd;;; 北京众合千澄影视文化传媒有限公司 Beijing Zhong Qian Chengcheng Culture Co.,Ltd",";;;北京伟世兄弟影视文化传媒有限公司 Beijing Weishi Brother Entertainment Co.,Ltd;;; 镇江文化旅游产业集团有限责任公司 Zhenjiang Cultural Tourism Industry Group Co., Ltd;;;镇江传奇文化旅游发展有限公司 Zhenjiang Chuanqi Cultural Tourism Development Co., Ltd;;;伟世兄弟文化传媒有限公司 Weishi Brothers Media Co.,Ltd;;;北京知者乐乎文化传媒有限公司 Beijing Zhizhe Lehu Media Co.,Ltd;;;北京二次元科技有限公司 Beijing Erciyuan Technology Co., Ltd;;;星空盛典影业（北京）有限公司 Xingkong Shengdian Pictures（Beijing）Co..,Ltd;;;沈阳伟世兄弟文化传播有限公司 Shenyang Weishi Brother Media Co.,Ltd;;;  天津布卡影业有限公司 Tianjin Buka Pictute.Co.,Ltd;;; 峰铭影视文化传媒（上海）有限公司 Fengming Film Culture Media (Shanghai) Co., Ltd;;;浙江东阳华星影业有限公司 Zhejiang Dongyang Huaxing Pictures Co.Ltd;;;北京聚迷互动影视传媒有限公司 Beijing Jumi Interactive Entertainment Co.,Ltd",2992.0,990.0,57.0,1359216.0,梁栋,0,0.0,1.08897,0.0,,,0,0.0,0.0,0.0,1274290.0,姜武,24,479109.0,6.49629,2013.0,203.0,1052229.0,蒋勤勤,6,10732.0,0.85515,4409.0,276.0,1359216.0,梁栋,0,0.0,1.08897,0.0,,,0,0.0,0.0,0.0,2469.0,3610.0,喜剧/奇幻/剧情,2D,2017-02-17,2017,2,17,4,1,7,False,True,False,"['喜剧', '奇幻', '剧情']",3,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12902,['2D'],1,0,0,27643,1,True,False,False,False,False,False
2645,天生不对,99.0,2429.2,1490.0,1.20918,59239.61328,0.18163,4.46311,0.92605,0,0,4.1,1528.0,周渝民 Vic Chou;;;薛凯琪 Fiona Sit;;;郑中基 Ronald Cheng;;;恬妞 Tanny Tien Niu;;;高捷 Jack Kao;;;盛朗熙 Joy Sheng,";;;恒业影业（北京）有限公司 Hengye Pictures （Beijing）Co.,Ltd",";;;太阳娱乐文化有限公司 Sun Entertainment Culture Limited;;;中影新锐（北京）影视文化发展有限公司 Acutance Pictures Corp. of China;;;完美星空传媒有限公司 Wanmei Xingkong Media Co.,Ltd;;; 深圳颂德影视传媒有限公司 Shenzhen Euler film and television media Co., Ltd;;;华皇电影（苏州）有限公司 Huahuang Film（Suzhou）Co.,Ltd;;; 宁波中青创影视传媒有限公司 Ningbo Zhongqingchuang Entertainment Co.,Ltd",7749.0,2245.0,59.0,1025526.0,谷德昭,6,28849.0,5.0606300000000015,349.0,,,0,0.0,0.0,0.0,1274366.0,周渝民,11,63909.0,2.57808,3355.0,333.0,1023827.0,薛凯琪,10,54119.0,1.85787,3477.0,799.0,1025526.0,谷德昭,7,32248.0,5.0606300000000015,349.0,,,0,0.0,0.0,0.0,4304.0,1356.0,爱情/喜剧,2D,2017-11-10,2017,11,10,4,4,45,False,True,False,"['爱情', '喜剧']",2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7996,['2D'],1,0,0,27643,1,False,False,False,False,False,True
2646,嘉年华,107.0,2261.2,1265.0,2.54395,321654.4375,0.1835,1.2216200000000002,2.87541,0,0,8.2,2764.0,文淇  Wenqi Chen;;;周美君 Meijun Zhou;;;史可 Ke Shi;;;耿乐 Le Geng;;;刘威葳 Vieven Liu;;;彭静 Jing Peng;;;王栎鑫 Yuexin Wang;;;李梦男 Mengnan Li,";;;喀什嘉映文化传媒有限公司 Kashi Jiaying Entertainment Co.,Ltd;;; 华夏电影发行有限责任公司 Huaxia Film Distribution Co.,Ltd;;;北京润智影业有限公司 Beijing Runzhi Film Co.,Ltd",";;;杭州奇遇影业有限公司 Hangzhou Adventure Pictures Co., Ltd;;;北京完美影视传媒有限责任公司 PERFECT WORLD PICTURES;;; 喀什嘉映文化传媒有限公司 Kashi Jiaying Entertainment Co.,Ltd;;; 杭州传陞文化投资管理有限公司 Hangzhou Chuansheng Media Investment Management Co.,Ltd;;;   上海墨依文化传播有限公司 Shanghai Mo Yi Culture Communication Co., Ltd",218852.0,60056.0,2399.0,1333323.0,文晏,0,0.0,1.14079,0.0,,,0,0.0,0.0,0.0,1369135.0,文淇,1,5414.0,1.13224,905.0,825.0,1378110.0,周美君,0,0.0,0.3977,0.0,0.0,1333323.0,文晏,0,0.0,1.14079,0.0,,,0,0.0,0.0,0.0,3441.0,4488.0,剧情/悬疑/青春,2D,2017-11-24,2017,11,24,4,4,47,False,True,False,"['剧情', '悬疑', '青春']",3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7287,['2D'],1,0,0,27643,1,False,False,False,False,False,False
2648,相爱相亲,121.0,1825.7,682.0,2.65923,297231.09375,0.18493,2.36401,1.33343,0,0,8.4,1469.0,田壮壮 Zhuangzhuang Tian;;;郎月婷 Yue-ting Lang;;;宋宁峰 Ning Song;;;吴彦姝 Yanshu Wu;;;耿乐 Le Geng;;;谭维维 Sitar Tan;;;刘若英 Rene Liu;;;王志文 Zhiwen Wang;;;李雪健 Xuejian Li;;;张艾嘉 Sylvia Chang,";;;天津猫眼文化传媒有限公司 Tianjin Maoyan Media Co.,Ltd;;;   华夏电影发行有限责任公司 Huaxia Film Distribution Co.,Ltd",";;;北京海润影业股份有限公司 Beijing Hairun Pictures Co.,Ltd;;;松泽国际影业股份有限公司 Songze International Pictures",141084.0,46693.0,1950.0,1012646.0,张艾嘉,0,0.0,2.20025,1711.0,,,0,0.0,0.0,0.0,1012646.0,张艾嘉,3,14972.0,2.20025,1711.0,1.0,1274287.0,田壮壮,1,40078.0,1.6458099999999998,594.0,0.0,1012646.0,张艾嘉,2,4751.0,2.20025,1711.0,1382032.0,游晓颖,0,0.0,0.25101,0.0,2709.0,1257.0,剧情/爱情/家庭,2D,2017-11-03,2017,11,3,4,4,44,False,True,False,"['剧情', '爱情', '家庭']",3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3489,['2D'],1,0,0,27643,1,False,False,False,False,True,True
2649,相声大电影之我要幸福,92.0,1789.8,1425.0,5.09126,604837.0,0.18662,2.77911,3.03359,0,0,2.9,0.0,郭德纲 Degang Guo;;;于谦 Qian Yu;;;岳云鹏 Yunpeng Yue;;;郭麒麟 Qi-lin Guo;;;张鹤伦 Helun Zhang;;;孟非 Fei Meng;;;侯震 Zheng Hou;;;阎鹤祥 Hexiang Yan;;;孙越 Yue Sun;;;张云雷 Yunlei Zhang;;;张鹤帆 Hefan Zhang;;;王耀宗 Yaozong Wang;;;郎鹤焱 Heyan Lang;;;黎心韵 Xinyun Li;;;黄健翔 Jianxiang Huang;;;刘威 Wei Liu;;;肖剑 Jian Xiao;;;姜超 Chao Jiang;;;潘长江 Changjiang Pan;;;杨九郎 Yang Jjiulang,";;;中国电影集团公司 China Film Group Corporation;;;北京先锋传奇影视文化有限公司 Beijing Xianfeng Chuanqi Entertainment Co.,Ltd;;; 东阳影响力电影发行有限公司 Dongyang Yingxiangli Movie Distribution Co.,Ltd",,5647.0,1855.0,33.0,1383594.0,张栾,0,0.0,3.64834,0.0,,,0,0.0,0.0,0.0,1274305.0,郭德纲,14,78516.0,4.1218900000000005,24210.0,7238.0,1274307.0,于谦,8,631279.0,3.30692,3949.0,786.0,1344521.0,李颖,1,504.0,0.74871,2071.0,,,0,0.0,0.0,0.0,59.0,,喜剧/剧情,2D,2017-12-01,2017,12,1,4,4,48,False,True,False,"['喜剧', '剧情']",2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7493,['2D'],1,0,0,27643,1,False,False,False,True,True,False
2650,美好的意外,105.0,1762.4,1083.0,2.18241,182086.64062,0.18275,1.77962,1.39067,0,0,5.5,2685.0,桂纶镁 Lun-mei Guey;;;王景春 Jingchun Wang;;;王元也 William;;;欧阳娜娜 Nana Ouyang;;;陈坤 Kun Chen,";;;华谊兄弟传媒股份有限公司 Huayi Brothers Media Group Co.,Ltd;;;华谊兄弟国际有限公司 Huayi Brother International Co.,Ltd",";;;华谊兄弟传媒股份有限公司 Huayi Brothers Media Group Co.,Ltd;;; Showbox;;;华谊兄弟国际有限公司 Huayi Brother International Co.,Ltd;;; Megabox",16498.0,5216.0,161.0,1286725.0,何蔚庭,1,0.0,0.48553,0.0,,,0,0.0,0.0,0.0,1215287.0,桂纶镁,10,91709.0,2.14012,3121.0,540.0,1275934.0,王景春,16,159474.0,3.97237,600.0,56.0,1275495.0,哈智超,3,21574.0,1.26331,0.0,1369840.0,周佳琳,0,0.0,0.26596,0.0,118.0,118.0,奇幻/喜剧,2D,2017-06-02,2017,6,2,4,2,22,False,True,False,"['奇幻', '喜剧']",2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16988,['2D'],1,0,0,27643,1,False,False,False,False,True,True
2651,极致追击,95.0,1754.5,1016.0,2.0544,225251.26562,0.19177,3.75785,1.08417,0,0,3.4,4811.0,奥兰多·布鲁姆 Orlando Bloom;;;吴磊 Lei Wu;;;任达华 Simon Yam;;;昆凌 Hannah Quinlivan;;;熊黛林 Lynn Xiong;;;梁静 Jing Liang;;;英达 Da Ying;;;释彦能 Yanneng Shi;;;常戎 Rong Chang;;;白梓轩 Tom Price;;;王若溪 Ruoxi Wang;;;张文俊 Wenjun Zhang;;;易正福 Zhengfu Yi,";;;上海熙颐文化传媒有限公司 Shanghai Bliss Media Co.,Ltd;;;大地时代电影发行（北京）有限公司 Dadi Century Films Distribution（Beijing）Co.,Ltd",";;;上海熙颐文化传媒有限公司 Shanghai Bliss Media Co.,Ltd;;;长影集团有限责任公司 Changchun Film Group;;; 霍尔果斯熙颐文化传媒有限公司;;; 浙江科地影业有限公司 Zhejiang Kedi Film Co.,Ltd;;; 内蒙古熙颐蒙高乐影视传媒有限公司;;; 北京无限自在文化传媒股份有限公司 Beijing Wishart Communication Co.,Ltd;;;北京启泰远洋文化传媒有限公司 Beijing Qitai Yuanyang Media Co.,Ltd",4201.0,1713.0,117.0,1342961.0,,0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,1008069.0,奥兰多·布鲁姆,0,0.0,0.38434,0.0,0.0,1276150.0,吴磊,0,0.0,1.8002200000000002,19811.0,4256.0,1000652.0,凯文·伯恩哈特,0,0.0,0.38434,0.0,,,0,0.0,0.0,0.0,4494.0,4494.0,动作/悬疑/犯罪,3D,2017-09-30,2017,9,30,5,3,39,False,True,False,"['动作', '悬疑', '犯罪']",3,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12433,['3D'],0,1,0,27643,1,False,False,True,False,False,False
